hotel_id,hotel_name,city,state,week_start,year,week_number,rooms_available,rooms_booked,occupancy_rate,avg_lead_time,cancelation_rate,total_guests,avg_guest_age,loyalty_members,repeat_guests,avg_daily_rate,total_revenue,extras_revenue,holiday_week,local_event
H103,Crossroads Hotel,Indianapolis,IN,2023-12-31,2023,52,104,57,0.55,5,0.18,171,49,96,49,108.26,43195.74,4646.75,True,Convention
H103,Crossroads Hotel,Indianapolis,IN,2024-01-07,2024,1,129,95,0.74,17,0.24,95,40,46,33,78.27,52049.55,1177.91,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-01-14,2024,2,85,67,0.79,9,0.12,134,48,45,55,111.47,52279.43,3328.5,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-01-21,2024,3,140,81,0.58,19,0.14,243,51,100,60,118.33,67093.11,6495.11,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-01-28,2024,4,129,72,0.56,15,0.1,216,43,110,50,127.56,64290.24,5783.85,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-02-04,2024,5,99,81,0.82,21,0.26,162,49,50,79,115.55,65516.85,3820.49,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-02-11,2024,6,96,53,0.55,19,0.3,159,40,94,49,114.72,42561.12,2725.87,False,State Fair
H103,Crossroads Hotel,Indianapolis,IN,2024-02-18,2024,7,122,88,0.72,1,0.27,88,38,43,33,117.87,72607.92,1610.66,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-02-25,2024,8,92,77,0.84,11,0.23,231,23,121,81,114.29,61602.31,3792.35,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-03-03,2024,9,81,63,0.78,13,0.11,189,32,63,41,130.43,57519.63,4626.83,False,Convention
H103,Crossroads Hotel,Indianapolis,IN,2024-03-10,2024,10,132,90,0.68,19,0.2,270,54,89,56,136.15,85774.5,8069.38,False,Convention
H103,Crossroads Hotel,Indianapolis,IN,2024-03-17,2024,11,89,73,0.82,10,0.16,146,42,64,72,119.55,61090.05,3663.34,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-03-24,2024,12,123,89,0.72,2,0.2,267,25,145,80,109.66,68318.18,7088.98,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-03-31,2024,13,130,80,0.62,8,0.02,240,19,79,116,118.28,66236.8,2689.09,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-04-07,2024,14,122,72,0.59,6,0.08,216,31,69,102,126.39,63700.56,2981.36,False,State Fair
H103,Crossroads Hotel,Indianapolis,IN,2024-04-14,2024,15,128,91,0.71,23,0.23,182,40,96,87,113.49,72293.13,5129.5,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-04-21,2024,16,142,90,0.63,7,0.12,270,44,94,79,102.64,64663.2,5418.06,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-04-28,2024,17,88,67,0.76,19,0.06,67,27,20,18,84.14,39461.66,1950.57,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-05-05,2024,18,116,79,0.68,16,0.21,79,53,31,30,108.69,60105.57,1093.39,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-05-12,2024,19,91,74,0.81,17,0.15,148,30,70,65,112.05,58041.9,2611.09,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-05-19,2024,20,92,61,0.66,11,0.11,122,30,66,31,148.1,63238.7,2364.46,False,Convention
H103,Crossroads Hotel,Indianapolis,IN,2024-05-26,2024,21,118,76,0.64,17,0.3,76,36,36,20,116.97,62228.04,1347.95,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-06-02,2024,22,121,78,0.64,12,0.06,78,46,36,36,103.86,56707.56,1644.23,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-06-09,2024,23,125,70,0.56,15,0.1,140,49,44,38,124.86,61181.4,2702.1,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-06-16,2024,24,98,75,0.77,8,0.11,75,34,30,35,62.0,32550.0,1603.43,False,State Fair
H103,Crossroads Hotel,Indianapolis,IN,2024-06-23,2024,25,132,101,0.77,18,0.15,303,53,164,137,134.21,94886.47,5424.02,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-06-30,2024,26,103,70,0.68,10,0.06,70,28,36,25,129.76,63582.4,985.69,False,Convention
H103,Crossroads Hotel,Indianapolis,IN,2024-07-07,2024,27,90,72,0.8,8,0.14,216,45,122,77,99.72,50258.88,4089.86,True,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-07-14,2024,28,110,86,0.78,12,0.09,172,28,80,42,133.43,80324.86,4235.5,False,State Fair
H103,Crossroads Hotel,Indianapolis,IN,2024-07-21,2024,29,98,83,0.85,1,0.26,83,32,39,26,143.29,83251.49,1394.41,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-07-28,2024,30,112,77,0.69,17,0.26,154,37,70,60,108.39,58422.21,1667.81,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-08-04,2024,31,81,51,0.63,18,0.03,102,58,52,48,86.21,30776.97,1127.77,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-08-11,2024,32,149,107,0.72,9,0.1,107,52,37,33,126.95,95085.55,2627.13,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-08-18,2024,33,136,96,0.71,14,0.14,192,29,92,66,78.84,52980.48,3914.16,False,State Fair
H103,Crossroads Hotel,Indianapolis,IN,2024-08-25,2024,34,118,86,0.73,17,0.1,258,31,111,73,80.49,48454.98,7393.6,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-09-01,2024,35,112,86,0.77,14,0.3,172,36,52,62,117.88,70963.76,2013.79,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-09-08,2024,36,105,91,0.87,14,0.2,182,24,58,42,110.23,70216.51,2529.65,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-09-15,2024,37,93,70,0.75,25,0.2,70,41,22,31,143.55,70339.5,1067.37,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-09-22,2024,38,125,84,0.67,10,0.09,252,58,99,58,104.38,61375.44,6383.64,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-09-29,2024,39,117,78,0.67,15,0.21,78,25,34,33,100.73,54998.58,2222.44,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-10-06,2024,40,130,75,0.58,13,0.07,150,62,60,68,134.01,70355.25,1798.74,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-10-13,2024,41,86,81,0.94,23,0.03,243,41,82,91,109.98,62358.66,6706.01,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-10-20,2024,42,143,120,0.84,19,0.19,240,32,137,102,96.22,80824.8,3283.41,False,Convention
H103,Crossroads Hotel,Indianapolis,IN,2024-10-27,2024,43,125,100,0.8,12,0.3,100,41,44,24,114.2,79940.0,2538.12,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-11-03,2024,44,104,69,0.66,25,0.02,207,34,117,46,137.19,66262.77,3676.21,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-11-10,2024,45,97,68,0.7,12,0.22,204,54,78,61,140.35,66806.6,5831.97,False,
H103,Crossroads Hotel,Indianapolis,IN,2024-11-17,2024,46,85,66,0.78,18,0.1,132,33,51,65,147.02,67923.24,3898.27,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-11-24,2024,47,84,66,0.79,22,0.11,198,42,72,58,108.24,50006.88,4388.52,False,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-12-01,2024,48,96,80,0.83,25,0.12,80,36,28,24,107.85,60396.0,1733.29,True,Music Festival
H103,Crossroads Hotel,Indianapolis,IN,2024-12-08,2024,49,121,83,0.69,25,0.3,249,56,75,101,114.36,66443.16,4323.89,False,Sports Event
H103,Crossroads Hotel,Indianapolis,IN,2024-12-15,2024,50,102,72,0.71,13,0.17,72,44,38,33,89.62,45168.48,1275.91,False,Convention
H103,Crossroads Hotel,Indianapolis,IN,2024-12-22,2024,51,149,65,0.44,8,0.11,130,37,71,47,82.76,37655.8,2520.46,True,State Fair
H103,Crossroads Hotel,Indianapolis,IN,2024-12-29,2024,52,144,102,0.71,10,0.26,204,32,90,54,110.32,78768.48,5874.89,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-01-01,2023,52,112,67,0.6,4,0.09,134,36,42,30,100.56,47162.64,1833.93,True,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-01-08,2023,1,123,98,0.8,10,0.26,98,59,52,19,127.92,87753.12,1828.37,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-01-15,2023,2,89,64,0.72,2,0.3,64,24,37,22,85.17,38156.16,1867.36,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-01-22,2023,3,130,86,0.66,15,0.07,258,24,81,96,129.88,78187.76,3915.37,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-01-29,2023,4,91,37,0.41,9,0.1,74,21,22,32,113.59,29419.81,1121.3,False,
H104,Riverfront Inn,Cincinnati,OH,2023-02-05,2023,5,113,79,0.7,26,0.06,237,62,83,116,119.89,66299.17,5229.38,False,
H104,Riverfront Inn,Cincinnati,OH,2023-02-12,2023,6,138,112,0.81,15,0.03,224,40,92,96,112.07,87862.88,3794.38,False,
H104,Riverfront Inn,Cincinnati,OH,2023-02-19,2023,7,113,66,0.58,24,0.1,198,53,107,53,120.5,55671.0,3012.96,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-02-26,2023,8,127,69,0.54,1,0.16,69,42,32,31,152.63,73720.29,1203.42,False,
H104,Riverfront Inn,Cincinnati,OH,2023-03-05,2023,9,109,83,0.76,13,0.08,166,45,97,45,135.19,78545.39,4869.19,False,
H104,Riverfront Inn,Cincinnati,OH,2023-03-12,2023,10,121,81,0.67,1,0.13,243,49,76,52,88.53,50196.51,3963.98,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-03-19,2023,11,88,50,0.57,1,0.2,150,18,89,40,143.19,50116.5,3321.97,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-03-26,2023,12,118,94,0.8,15,0.06,282,46,155,58,117.22,77130.76,4047.2,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-04-02,2023,13,94,77,0.82,22,0.04,77,33,28,24,100.52,54180.28,1334.69,False,
H104,Riverfront Inn,Cincinnati,OH,2023-04-09,2023,14,84,64,0.76,16,0.17,128,47,50,35,150.66,67495.68,3477.31,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-04-16,2023,15,94,66,0.7,11,0.28,66,38,19,21,144.41,66717.42,1671.44,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-04-23,2023,16,148,87,0.59,20,0.06,87,35,51,23,141.68,86283.12,2462.27,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-04-30,2023,17,138,118,0.86,17,0.1,236,22,111,110,158.97,131309.22,4808.49,False,
H104,Riverfront Inn,Cincinnati,OH,2023-05-07,2023,18,149,119,0.8,1,0.25,238,40,104,57,107.94,89914.02,6073.18,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2023-05-14,2023,19,99,72,0.73,18,0.17,144,44,71,48,109.49,55182.96,3280.21,False,
H104,Riverfront Inn,Cincinnati,OH,2023-05-21,2023,20,92,64,0.7,13,0.11,128,41,68,31,121.58,54467.84,2476.19,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2023-05-28,2023,21,132,106,0.8,16,0.07,212,51,70,45,107.85,80024.7,3222.6,False,
H104,Riverfront Inn,Cincinnati,OH,2023-06-04,2023,22,127,83,0.65,18,0.12,83,48,43,23,92.06,53486.86,2486.14,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-06-11,2023,23,136,111,0.82,7,0.05,111,45,65,24,129.75,100815.75,2547.1,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-06-18,2023,24,92,74,0.8,16,0.08,222,48,90,99,112.54,58295.72,2464.65,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-06-25,2023,25,149,131,0.88,6,0.03,393,39,174,120,124.6,114258.2,9294.54,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-07-02,2023,26,87,71,0.82,20,0.1,142,41,79,66,110.34,54838.98,2695.27,True,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-07-09,2023,27,104,64,0.62,13,0.22,64,43,22,14,88.43,39616.64,1806.23,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-07-16,2023,28,91,68,0.75,18,0.03,204,44,72,52,149.93,71366.68,2791.73,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-07-23,2023,29,82,58,0.71,9,0.18,58,50,22,12,85.83,34846.98,1432.87,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-07-30,2023,30,111,90,0.81,26,0.18,90,48,52,34,128.35,80860.5,1231.38,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2023-08-06,2023,31,106,93,0.88,22,0.17,93,46,35,36,129.0,83979.0,1514.34,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2023-08-13,2023,32,106,61,0.58,16,0.06,183,44,82,86,108.44,46303.88,2366.61,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-08-20,2023,33,109,62,0.57,18,0.25,124,34,52,61,82.81,35939.54,1964.78,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-08-27,2023,34,80,48,0.6,4,0.03,96,46,33,47,125.31,42104.16,1829.54,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-09-03,2023,35,96,68,0.71,16,0.08,204,53,69,48,112.92,53749.92,4665.19,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2023-09-10,2023,36,102,66,0.65,21,0.12,66,26,20,22,135.28,62499.36,1836.09,False,
H104,Riverfront Inn,Cincinnati,OH,2023-09-17,2023,37,83,68,0.82,15,0.2,68,29,36,15,135.89,64683.64,1741.75,False,
H104,Riverfront Inn,Cincinnati,OH,2023-09-24,2023,38,125,84,0.67,19,0.04,84,43,31,18,131.69,77433.72,1290.24,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2023-10-01,2023,39,121,87,0.72,19,0.05,87,54,29,38,91.48,55711.32,1278.95,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-10-08,2023,40,113,67,0.59,26,0.07,67,47,40,17,108.59,50928.71,1025.33,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-10-15,2023,41,133,96,0.72,14,0.12,288,34,95,81,103.01,69222.72,7579.91,False,
H104,Riverfront Inn,Cincinnati,OH,2023-10-22,2023,42,88,55,0.62,12,0.03,110,34,35,23,136.63,52602.55,1364.83,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-10-29,2023,43,126,97,0.77,14,0.28,291,32,118,113,130.95,88915.05,3321.45,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2023-11-05,2023,44,93,70,0.75,1,0.14,140,44,79,45,146.2,71638.0,3092.05,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2023-11-12,2023,45,108,63,0.58,26,0.1,189,27,111,86,120.45,53118.45,5155.12,False,
H104,Riverfront Inn,Cincinnati,OH,2023-11-19,2023,46,146,123,0.84,10,0.17,246,39,126,81,117.88,101494.68,6062.52,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-11-26,2023,47,83,63,0.76,9,0.04,63,36,23,28,144.02,63512.82,1473.28,True,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2023-12-03,2023,48,131,82,0.63,1,0.28,164,19,77,77,63.35,36362.9,4266.68,False,
H104,Riverfront Inn,Cincinnati,OH,2023-12-10,2023,49,93,81,0.87,11,0.06,162,42,64,78,116.55,66083.85,3347.1,False,
H104,Riverfront Inn,Cincinnati,OH,2023-12-17,2023,50,136,104,0.76,29,0.16,104,54,38,25,114.34,83239.52,1885.17,False,
H104,Riverfront Inn,Cincinnati,OH,2023-12-24,2023,51,121,87,0.72,16,0.28,261,49,86,127,129.61,78932.49,3891.27,True,Convention
H104,Riverfront Inn,Cincinnati,OH,2023-12-31,2023,52,88,52,0.59,20,0.18,52,42,20,14,137.95,50213.8,740.56,True,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-01-07,2024,1,150,121,0.81,8,0.1,363,27,182,162,116.18,98404.46,9366.0,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-01-14,2024,2,128,87,0.68,10,0.21,261,25,141,83,117.54,71581.86,6638.98,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-01-21,2024,3,117,88,0.75,20,0.13,176,45,95,80,121.63,74924.08,1935.51,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-01-28,2024,4,135,93,0.69,14,0.04,93,41,50,18,79.34,51650.34,1858.08,False,
H104,Riverfront Inn,Cincinnati,OH,2024-02-04,2024,5,94,85,0.9,15,0.11,255,55,126,64,125.82,74862.9,3351.74,False,
H104,Riverfront Inn,Cincinnati,OH,2024-02-11,2024,6,150,119,0.79,14,0.29,357,47,194,176,58.01,48322.33,8949.82,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2024-02-18,2024,7,135,96,0.71,14,0.06,192,31,106,44,115.28,77468.16,5279.1,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2024-02-25,2024,8,132,87,0.66,16,0.14,174,52,64,68,135.62,82592.58,4780.4,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2024-03-03,2024,9,131,79,0.6,7,0.15,158,31,52,55,132.91,73499.23,3272.78,False,
H104,Riverfront Inn,Cincinnati,OH,2024-03-10,2024,10,92,64,0.7,21,0.16,128,18,70,41,117.97,52850.56,2746.3,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2024-03-17,2024,11,120,58,0.48,19,0.11,174,36,101,50,117.0,47502.0,2808.67,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-03-24,2024,12,127,72,0.57,13,0.25,72,47,42,22,102.79,51806.16,1379.18,False,
H104,Riverfront Inn,Cincinnati,OH,2024-03-31,2024,13,140,86,0.61,8,0.22,86,36,34,31,133.19,80180.38,949.92,False,
H104,Riverfront Inn,Cincinnati,OH,2024-04-07,2024,14,90,55,0.61,11,0.14,55,31,31,13,119.42,45976.7,640.13,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2024-04-14,2024,15,92,52,0.57,13,0.27,156,43,77,77,137.38,50006.32,1722.31,False,
H104,Riverfront Inn,Cincinnati,OH,2024-04-21,2024,16,127,73,0.57,14,0.3,73,32,38,26,116.03,59291.33,2092.46,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-04-28,2024,17,87,53,0.61,22,0.25,159,37,85,39,67.5,25042.5,3577.79,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-05-05,2024,18,122,115,0.94,14,0.17,345,49,190,85,99.07,79751.35,6018.92,False,
H104,Riverfront Inn,Cincinnati,OH,2024-05-12,2024,19,132,81,0.61,13,0.04,162,41,73,58,95.11,53927.37,2260.52,False,
H104,Riverfront Inn,Cincinnati,OH,2024-05-19,2024,20,134,96,0.72,20,0.04,288,49,98,117,144.12,96848.64,8279.89,False,
H104,Riverfront Inn,Cincinnati,OH,2024-05-26,2024,21,116,88,0.76,8,0.22,264,44,134,84,124.55,76722.8,3117.41,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-06-02,2024,22,125,95,0.76,6,0.04,95,39,38,41,111.36,74054.4,1646.45,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-06-09,2024,23,144,106,0.74,6,0.15,106,46,35,41,109.63,81345.46,2286.56,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2024-06-16,2024,24,141,117,0.83,14,0.19,117,36,57,53,121.96,99885.24,2902.79,False,
H104,Riverfront Inn,Cincinnati,OH,2024-06-23,2024,25,124,75,0.6,18,0.26,225,48,98,56,141.93,74513.25,5038.12,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-06-30,2024,26,94,45,0.48,20,0.2,90,52,29,26,92.15,29027.25,2571.07,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-07-07,2024,27,108,89,0.82,14,0.12,178,47,98,46,124.8,77750.4,4493.39,True,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-07-14,2024,28,83,68,0.82,7,0.23,204,50,88,49,130.46,62098.96,3344.46,False,
H104,Riverfront Inn,Cincinnati,OH,2024-07-21,2024,29,114,78,0.68,9,0.09,78,33,34,33,99.83,54507.18,1366.86,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2024-07-28,2024,30,114,56,0.49,17,0.3,168,42,86,62,117.06,45887.52,3856.34,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-08-04,2024,31,123,87,0.71,11,0.3,174,31,54,36,71.91,43793.19,4235.79,False,
H104,Riverfront Inn,Cincinnati,OH,2024-08-11,2024,32,103,79,0.77,35,0.29,79,22,29,31,113.4,62710.2,1818.54,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-08-18,2024,33,131,87,0.66,22,0.14,87,34,40,41,120.44,73347.96,2555.05,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2024-08-25,2024,34,83,40,0.48,28,0.15,40,38,17,14,88.01,24642.8,685.42,False,
H104,Riverfront Inn,Cincinnati,OH,2024-09-01,2024,35,147,103,0.7,5,0.15,103,42,47,21,138.03,99519.63,1538.11,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2024-09-08,2024,36,133,122,0.92,9,0.3,244,38,128,99,103.74,88593.96,7274.34,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-09-15,2024,37,100,69,0.69,1,0.16,138,37,77,30,125.72,60722.76,3832.53,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-09-22,2024,38,121,69,0.57,6,0.22,207,36,74,67,140.94,68074.02,3666.19,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-09-29,2024,39,90,64,0.71,15,0.18,64,35,22,30,87.48,39191.04,1621.57,False,Convention
H104,Riverfront Inn,Cincinnati,OH,2024-10-06,2024,40,100,76,0.76,3,0.16,228,43,106,53,149.56,79565.92,2855.19,False,
H104,Riverfront Inn,Cincinnati,OH,2024-10-13,2024,41,90,47,0.52,15,0.17,94,32,43,42,119.47,39305.63,2814.08,False,Sports Event
H104,Riverfront Inn,Cincinnati,OH,2024-10-20,2024,42,134,69,0.51,9,0.03,138,48,80,38,97.56,47121.48,3619.65,False,State Fair
H104,Riverfront Inn,Cincinnati,OH,2024-10-27,2024,43,136,95,0.7,9,0.17,190,40,63,68,136.11,90513.15,2382.12,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-11-03,2024,44,107,69,0.64,31,0.21,207,56,99,59,108.21,52265.43,3770.78,False,
H104,Riverfront Inn,Cincinnati,OH,2024-11-10,2024,45,124,82,0.66,7,0.08,164,45,94,74,133.34,76537.16,3880.82,False,
H104,Riverfront Inn,Cincinnati,OH,2024-11-17,2024,46,116,85,0.73,17,0.03,255,33,137,65,106.82,63557.9,2889.97,False,
H104,Riverfront Inn,Cincinnati,OH,2024-11-24,2024,47,142,93,0.65,21,0.12,279,47,158,94,96.47,62801.97,6176.91,False,
H104,Riverfront Inn,Cincinnati,OH,2024-12-01,2024,48,119,89,0.75,10,0.07,89,38,35,31,97.4,60680.2,1932.46,True,Convention
H104,Riverfront Inn,Cincinnati,OH,2024-12-08,2024,49,130,79,0.61,23,0.08,237,53,110,74,100.02,55311.06,4361.98,False,
H104,Riverfront Inn,Cincinnati,OH,2024-12-15,2024,50,80,55,0.69,14,0.19,55,50,31,26,80.9,31146.5,1363.52,False,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-12-22,2024,51,107,77,0.72,9,0.18,77,37,30,24,148.78,80192.42,2085.78,True,Music Festival
H104,Riverfront Inn,Cincinnati,OH,2024-12-29,2024,52,117,71,0.61,20,0.14,142,63,58,62,136.54,67860.38,2906.13,False,
H105,Windy City Lodge,Chicago,IL,2023-01-01,2023,52,80,61,0.76,14,0.25,122,31,50,42,132.85,56726.95,2990.14,True,
H105,Windy City Lodge,Chicago,IL,2023-01-08,2023,1,135,91,0.67,7,0.05,91,49,46,29,127.97,81516.89,1864.9,False,Convention
H105,Windy City Lodge,Chicago,IL,2023-01-15,2023,2,128,78,0.61,4,0.3,234,41,123,102,139.44,76134.24,3592.69,False,
H105,Windy City Lodge,Chicago,IL,2023-01-22,2023,3,109,76,0.7,20,0.1,228,44,127,67,109.06,58019.92,4185.94,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-01-29,2023,4,125,79,0.63,8,0.05,79,22,31,33,125.45,69373.85,1314.56,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2023-02-05,2023,5,85,63,0.74,9,0.15,126,34,40,30,127.22,56104.02,1898.07,False,
H105,Windy City Lodge,Chicago,IL,2023-02-12,2023,6,138,109,0.79,23,0.3,109,36,55,22,90.59,69120.17,2274.8,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-02-19,2023,7,134,76,0.57,18,0.04,228,44,92,100,131.97,70208.04,5679.01,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2023-02-26,2023,8,133,70,0.53,3,0.04,140,45,46,37,137.16,67208.4,3799.68,False,
H105,Windy City Lodge,Chicago,IL,2023-03-05,2023,9,131,98,0.75,8,0.16,98,30,31,43,158.15,108490.9,1155.72,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-03-12,2023,10,101,56,0.55,9,0.13,168,53,97,50,124.47,48792.24,4851.08,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2023-03-19,2023,11,126,73,0.58,15,0.06,73,39,23,36,87.81,44870.91,1544.5,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2023-03-26,2023,12,93,58,0.62,10,0.09,58,38,34,16,104.57,42455.42,770.31,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2023-04-02,2023,13,131,85,0.65,20,0.1,255,47,143,99,114.96,68401.2,4015.01,False,
H105,Windy City Lodge,Chicago,IL,2023-04-09,2023,14,130,75,0.58,11,0.15,150,51,84,72,101.75,53418.75,3915.28,False,
H105,Windy City Lodge,Chicago,IL,2023-04-16,2023,15,123,88,0.72,22,0.08,88,21,51,25,114.5,70532.0,1052.56,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-04-23,2023,16,101,63,0.62,14,0.14,63,46,26,18,136.09,60015.69,1028.75,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-04-30,2023,17,94,55,0.59,13,0.16,165,46,59,43,108.86,41911.1,3881.11,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-05-07,2023,18,104,79,0.76,12,0.19,158,36,76,39,99.4,54968.2,4638.95,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-05-14,2023,19,98,55,0.56,1,0.08,55,41,16,16,122.99,47351.15,1240.75,False,
H105,Windy City Lodge,Chicago,IL,2023-05-21,2023,20,98,73,0.74,12,0.09,146,40,57,46,103.75,53016.25,1984.58,False,Convention
H105,Windy City Lodge,Chicago,IL,2023-05-28,2023,21,102,76,0.75,14,0.08,228,37,81,58,142.37,75740.84,5785.56,False,Convention
H105,Windy City Lodge,Chicago,IL,2023-06-04,2023,22,89,70,0.79,8,0.13,70,30,31,23,112.08,54919.2,1961.06,False,
H105,Windy City Lodge,Chicago,IL,2023-06-11,2023,23,143,97,0.68,18,0.25,194,32,71,50,84.52,57389.08,2086.6,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-06-18,2023,24,137,77,0.56,19,0.17,231,33,81,72,100.92,54395.88,6518.05,False,State Fair
