date,day_of_week,policy_id,customer_id,age,gender,marital_status,state,vehicle_type,vehicle_year,credit_score,premium_amount,policy_status,cancellation_reason,customer_lifetime_value,customer_tenure_days,churn_risk_score,risk_score,num_claims_today,avg_claim_amount,total_claim_amount
2023-12-26,Tuesday,139830,89830,48,F,Single,GA,Truck,2019,719,1423.04,Active,,1423.04,0,0.2,0.55,10,1390.6389472849721,13906.389472849722
2023-12-27,Wednesday,139831,89831,45,Other,Married,MS,Van,2021,549,1429.9,Active,,1429.9,0,0.35,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139832,89832,61,M,Married,SC,Truck,2013,702,1736.9,Active,,1736.9,0,0.2,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139833,89833,29,M,Divorced,NC,Truck,2007,617,863.18,Cancelled,Moved,863.18,0,0.2,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139834,89834,33,M,Divorced,AL,SUV,2000,715,1521.52,Active,,1521.52,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139835,89835,52,Other,Married,GA,Truck,2023,687,1746.17,Cancelled,Cost,1746.17,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139836,89836,41,M,Divorced,SC,Motorcycle,2001,651,1112.49,Active,,1112.49,0,0.2,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139837,89837,39,F,Single,AL,Van,2014,590,1155.08,Active,,1155.08,0,0.35,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139838,89838,23,M,Single,MS,SUV,2010,671,1285.58,Active,,1285.58,0,0.2,0.65,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139839,89839,42,F,Single,AL,Motorcycle,2022,663,914.51,Active,,914.51,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139840,89840,38,M,Single,TN,Sedan,2021,710,1286.6,Active,,1286.6,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139841,89841,42,Other,Divorced,GA,Motorcycle,2011,709,666.5,Active,,666.5,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139842,89842,49,Other,Married,SC,Sedan,2008,731,1318.85,Active,,1318.85,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139843,89843,29,Other,Single,AL,SUV,2007,662,1024.44,Active,,1024.44,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139844,89844,45,Other,Married,MS,Sedan,2006,690,1163.04,Active,,1163.04,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139845,89845,43,M,Married,AL,Sedan,2011,700,1423.22,Active,,1423.22,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139846,89846,35,F,Single,GA,SUV,2004,686,1061.15,Active,,1061.15,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139847,89847,53,F,Single,MS,Truck,2006,768,1103.5,Active,,1103.5,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139848,89848,61,F,Married,NC,Sedan,2019,629,1552.56,Active,,1552.56,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139849,89849,57,F,Single,FL,SUV,2005,731,917.48,Active,,917.48,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139850,89850,34,F,Single,MS,Van,2009,690,1339.44,Active,,1339.44,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139851,89851,43,M,Single,SC,Sedan,2001,648,917.79,Active,,917.79,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139852,89852,56,M,Married,FL,Truck,2009,816,1052.38,Active,,1052.38,0,0.2,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139853,89853,36,F,Single,AL,Motorcycle,2021,665,1006.75,Active,,1006.75,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139854,89854,48,M,Married,NC,Sedan,2023,673,1133.36,Active,,1133.36,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139855,89855,39,F,Married,NC,Truck,2008,640,955.22,Cancelled,Non-payment,955.22,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139856,89856,37,F,Married,TN,Sedan,2003,657,1362.12,Active,,1362.12,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139857,89857,31,M,Single,TN,Sedan,2007,659,1347.84,Active,,1347.84,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139858,89858,38,Other,Married,MS,Sedan,2001,655,1018.95,Cancelled,Non-payment,1018.95,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139859,89859,38,M,Married,FL,Van,2022,592,913.21,Active,,913.21,0,0.35,0.65,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139860,89860,33,Other,Married,FL,Van,2021,733,769.7,Active,,769.7,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139861,89861,44,M,Divorced,FL,Van,2022,674,1017.75,Active,,1017.75,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139862,89862,28,F,Married,SC,Motorcycle,2009,686,711.84,Active,,711.84,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139863,89863,46,M,Married,SC,Van,2010,731,641.17,Active,,641.17,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139864,89864,27,F,Single,GA,Truck,2014,667,1030.41,Active,,1030.41,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139865,89865,38,F,Divorced,GA,Motorcycle,2009,729,820.87,Active,,820.87,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139866,89866,66,F,Married,MS,Motorcycle,2018,776,1050.06,Active,,1050.06,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139867,89867,43,M,Single,SC,Van,2021,596,1237.5,Active,,1237.5,0,0.35,0.65,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139868,89868,31,F,Married,TN,Sedan,2008,719,1003.43,Active,,1003.43,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139869,89869,38,M,Married,FL,Van,2022,675,952.59,Active,,952.59,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139870,89870,39,M,Married,TN,SUV,2020,601,1585.52,Active,,1585.52,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139871,89871,50,F,Single,SC,Motorcycle,2007,685,1050.35,Active,,1050.35,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139872,89872,53,Other,Married,AL,Motorcycle,2015,719,1047.48,Active,,1047.48,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139873,89873,62,Other,Married,AL,Truck,2000,658,1131.37,Active,,1131.37,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139874,89874,37,M,Married,FL,Motorcycle,2014,678,1275.48,Active,,1275.48,0,0.2,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139875,89875,54,Other,Divorced,AL,Truck,2007,711,856.67,Active,,856.67,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139876,89876,46,Other,Married,NC,SUV,2006,714,1152.61,Active,,1152.61,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139877,89877,37,Other,Married,GA,SUV,2012,762,1134.96,Active,,1134.96,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139878,89878,40,Other,Married,FL,Van,2008,614,1215.21,Active,,1215.21,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139879,89879,57,M,Married,NC,Motorcycle,2009,699,1223.98,Active,,1223.98,0,0.2,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139880,89880,40,F,Married,AL,Van,2002,693,1195.22,Active,,1195.22,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139881,89881,50,M,Single,FL,Motorcycle,2015,713,1199.48,Active,,1199.48,0,0.2,0.6,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139882,89882,34,M,Married,AL,SUV,2018,778,585.42,Active,,585.42,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139883,89883,47,F,Married,TN,Truck,2023,712,945.55,Active,,945.55,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139884,89884,18,M,Married,NC,Motorcycle,2009,700,1125.42,Active,,1125.42,0,0.2,0.7,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139885,89885,39,F,Married,MS,Sedan,2006,721,1135.69,Active,,1135.69,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139886,89886,28,Other,Single,MS,Motorcycle,2021,762,610.26,Active,,610.26,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139887,89887,27,Other,Single,GA,Sedan,2009,605,855.24,Active,,855.24,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139888,89888,44,Other,Single,FL,SUV,2023,605,1219.37,Active,,1219.37,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139889,89889,58,Other,Single,MS,Motorcycle,2008,700,1053.98,Active,,1053.98,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139890,89890,56,F,Divorced,AL,Van,2013,626,1017.05,Active,,1017.05,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139891,89891,39,F,Single,TN,Sedan,2010,644,1292.89,Active,,1292.89,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139892,89892,33,M,Married,GA,SUV,2003,684,1237.3,Active,,1237.3,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139893,89893,48,F,Married,AL,Van,2007,727,1234.09,Cancelled,Other,1234.09,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139894,89894,60,F,Single,NC,Sedan,2012,690,640.55,Active,,640.55,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139895,89895,65,F,Married,SC,Van,2003,676,1305.63,Active,,1305.63,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139896,89896,35,F,Married,SC,SUV,2018,675,1171.49,Active,,1171.49,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139897,89897,35,F,Married,TN,Van,2002,604,1011.72,Active,,1011.72,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139898,89898,37,F,Single,FL,Van,2001,723,1248.28,Active,,1248.28,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139899,89899,39,Other,Married,AL,Sedan,2008,609,1302.02,Active,,1302.02,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139900,89900,42,M,Married,NC,Van,2002,600,1188.13,Active,,1188.13,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139901,89901,41,Other,Married,TN,Motorcycle,2008,790,901.94,Active,,901.94,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139902,89902,43,F,Married,SC,Sedan,2005,671,885.25,Active,,885.25,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139903,89903,53,Other,Married,TN,SUV,2011,793,1018.62,Active,,1018.62,0,0.2,0.5,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139904,89904,36,M,Single,SC,Van,2019,737,1165.06,Active,,1165.06,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-27,Wednesday,139905,89905,54,M,Married,MS,Van,2007,616,1537.51,Active,,1537.51,0,0.2,0.55,13,1703.5321838381215,22145.918389895578
2023-12-28,Thursday,139906,89906,31,Other,Married,AL,Van,2010,659,1301.21,Active,,1301.21,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139907,89907,18,F,Married,GA,Sedan,2022,752,1525.93,Active,,1525.93,0,0.2,0.6,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139908,89908,33,M,Married,MS,Motorcycle,2009,681,920.22,Active,,920.22,0,0.2,0.6,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139909,89909,49,M,Married,AL,SUV,2018,633,1241.45,Active,,1241.45,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139910,89910,19,M,Single,SC,Van,2020,689,1134.18,Active,,1134.18,0,0.2,0.65,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139911,89911,63,M,Married,AL,SUV,2000,695,1158.78,Active,,1158.78,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139912,89912,35,M,Divorced,AL,SUV,2015,695,656.35,Active,,656.35,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139913,89913,48,Other,Single,FL,Van,2004,686,1161.15,Active,,1161.15,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139914,89914,45,F,Single,MS,SUV,2005,614,1116.74,Active,,1116.74,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139915,89915,18,Other,Married,TN,Truck,2009,699,1577.7,Active,,1577.7,0,0.2,0.65,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139916,89916,25,Other,Single,FL,Motorcycle,2014,625,1003.13,Active,,1003.13,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139917,89917,40,Other,Married,AL,Truck,2015,699,1483.31,Active,,1483.31,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139918,89918,40,Other,Single,FL,SUV,2018,700,1521.48,Active,,1521.48,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139919,89919,40,M,Married,GA,SUV,2006,560,1010.2,Active,,1010.2,0,0.35,0.65,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139920,89920,65,F,Single,GA,Truck,2012,696,1268.2,Active,,1268.2,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139921,89921,41,Other,Single,NC,Van,2015,650,1148.18,Active,,1148.18,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139922,89922,43,M,Single,TN,SUV,2019,685,1152.36,Active,,1152.36,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139923,89923,35,M,Single,FL,Sedan,2012,647,1364.46,Active,,1364.46,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139924,89924,46,F,Single,SC,Sedan,2022,668,1503.96,Active,,1503.96,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139925,89925,29,Other,Single,GA,Truck,2003,651,1139.21,Active,,1139.21,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139926,89926,34,F,Single,AL,Truck,2006,578,1223.26,Active,,1223.26,0,0.35,0.65,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139927,89927,40,Other,Married,AL,Motorcycle,2016,677,1232.79,Active,,1232.79,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139928,89928,34,M,Single,GA,Motorcycle,2021,758,1117.28,Active,,1117.28,0,0.2,0.6,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139929,89929,37,F,Single,GA,Motorcycle,2000,681,1122.86,Active,,1122.86,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139930,89930,47,M,Married,AL,Sedan,2004,638,1089.02,Active,,1089.02,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139931,89931,47,Other,Married,AL,Motorcycle,2019,672,906.57,Active,,906.57,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139932,89932,69,F,Married,FL,Truck,2001,673,1315.76,Active,,1315.76,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139933,89933,26,Other,Single,AL,Sedan,2017,669,1007.78,Active,,1007.78,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139934,89934,40,F,Married,AL,SUV,2007,666,1075.65,Active,,1075.65,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139935,89935,50,Other,Married,FL,SUV,2019,622,687.7,Active,,687.7,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139936,89936,35,Other,Married,GA,Van,2001,626,1256.92,Active,,1256.92,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139937,89937,62,F,Married,FL,Motorcycle,2014,641,1304.95,Active,,1304.95,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139938,89938,37,F,Married,AL,Van,2017,672,1389.17,Active,,1389.17,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139939,89939,32,Other,Single,AL,Van,2020,629,1622.83,Active,,1622.83,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139940,89940,35,Other,Divorced,AL,Motorcycle,2001,628,834.7,Active,,834.7,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139941,89941,38,M,Single,NC,Sedan,2008,645,1541.25,Active,,1541.25,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139942,89942,61,F,Married,AL,Truck,2021,715,1170.55,Active,,1170.55,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139943,89943,52,F,Single,AL,Truck,2000,646,1125.65,Active,,1125.65,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139944,89944,26,Other,Single,NC,SUV,2008,728,1173.21,Active,,1173.21,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139945,89945,40,Other,Single,SC,Truck,2020,624,1500.77,Active,,1500.77,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139946,89946,18,Other,Married,AL,Truck,2013,587,1763.38,Active,,1763.38,0,0.35,0.75,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139947,89947,38,F,Married,GA,Sedan,2019,741,1483.83,Active,,1483.83,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139948,89948,28,F,Single,MS,Sedan,2009,559,890.65,Active,,890.65,0,0.35,0.6,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139949,89949,49,F,Single,TN,SUV,2000,677,1429.57,Active,,1429.57,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139950,89950,38,F,Single,MS,Truck,2008,691,1637.12,Active,,1637.12,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139951,89951,36,F,Divorced,AL,Sedan,2012,616,1274.6,Active,,1274.6,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139952,89952,54,F,Married,FL,Van,2003,667,1409.12,Active,,1409.12,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139953,89953,43,Other,Single,SC,Motorcycle,2017,692,885.92,Active,,885.92,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139954,89954,40,F,Married,GA,Truck,2017,627,1265.58,Active,,1265.58,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139955,89955,44,Other,Single,GA,Sedan,2022,633,1240.24,Active,,1240.24,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139956,89956,40,F,Married,TN,Van,2004,709,974.58,Active,,974.58,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139957,89957,47,F,Single,FL,Sedan,2008,735,1057.27,Active,,1057.27,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139958,89958,37,F,Married,FL,Motorcycle,2015,646,1006.43,Active,,1006.43,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139959,89959,41,Other,Married,NC,Van,2023,625,1368.24,Cancelled,Cost,1368.24,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139960,89960,54,Other,Single,SC,Truck,2020,687,1401.54,Active,,1401.54,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139961,89961,40,M,Married,MS,SUV,2022,667,1245.33,Active,,1245.33,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139962,89962,42,M,Single,AL,Van,2014,641,1211.87,Active,,1211.87,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139963,89963,31,Other,Single,FL,SUV,2021,732,1339.59,Active,,1339.59,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139964,89964,51,M,Single,FL,Motorcycle,2009,707,742.76,Active,,742.76,0,0.2,0.6,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139965,89965,43,M,Married,TN,Van,2007,687,1349.04,Active,,1349.04,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139966,89966,45,Other,Single,AL,Van,2018,682,921.88,Active,,921.88,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139967,89967,31,F,Single,TN,Motorcycle,2018,658,846.98,Active,,846.98,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139968,89968,41,Other,Single,MS,Truck,2001,721,1138.13,Active,,1138.13,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139969,89969,54,Other,Single,TN,Motorcycle,2010,724,1002.64,Active,,1002.64,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139970,89970,48,F,Single,NC,Truck,2010,609,1440.84,Active,,1440.84,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139971,89971,59,Other,Married,FL,Truck,2014,617,1179.8,Active,,1179.8,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139972,89972,55,F,Married,SC,Van,2002,699,671.02,Active,,671.02,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139973,89973,39,M,Single,FL,SUV,2009,650,656.01,Active,,656.01,0,0.2,0.55,21,2229.8703373416756,46827.27708417519
2023-12-28,Thursday,139974,89974,39,Other,Married,TN,Van,2012,677,963.2,Active,,963.2,0,0.2,0.5,21,2229.8703373416756,46827.27708417519
2023-12-29,Friday,139975,89975,18,Other,Married,FL,Van,2003,656,1395.1,Active,,1395.1,0,0.2,0.6,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139976,89976,34,Other,Married,MS,Truck,2007,717,951.29,Active,,951.29,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139977,89977,53,Other,Married,MS,Van,2022,676,1253.99,Active,,1253.99,0,0.2,0.5,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139978,89978,41,M,Single,SC,Sedan,2017,715,1525.39,Active,,1525.39,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139979,89979,64,Other,Married,NC,Van,2005,682,1004.78,Active,,1004.78,0,0.2,0.5,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139980,89980,51,M,Married,NC,Motorcycle,2008,726,620.7,Active,,620.7,0,0.2,0.6,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139981,89981,26,M,Married,SC,Sedan,2012,664,987.14,Active,,987.14,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139982,89982,36,Other,Divorced,NC,Motorcycle,2022,666,894.53,Active,,894.53,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139983,89983,18,F,Single,GA,Sedan,2000,683,1590.76,Active,,1590.76,0,0.2,0.6,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139984,89984,40,Other,Married,GA,Sedan,2023,747,993.78,Active,,993.78,0,0.2,0.5,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139985,89985,26,Other,Married,TN,SUV,2006,678,1589.33,Active,,1589.33,0,0.2,0.5,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139986,89986,57,Other,Single,TN,Truck,2023,666,1444.6,Active,,1444.6,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139987,89987,71,M,Married,MS,Motorcycle,2011,672,1009.3,Active,,1009.3,0,0.2,0.6,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139988,89988,40,F,Married,MS,Truck,2014,673,1369.76,Active,,1369.76,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139989,89989,46,F,Single,SC,Van,2022,677,1053.61,Active,,1053.61,0,0.2,0.5,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139990,89990,44,M,Married,NC,Van,2019,765,1291.55,Active,,1291.55,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139991,89991,38,F,Single,SC,Van,2020,658,918.05,Active,,918.05,0,0.2,0.5,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139992,89992,42,Other,Married,NC,SUV,2003,696,1366.53,Active,,1366.53,0,0.2,0.5,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139993,89993,59,M,Married,GA,Van,2017,697,1264.38,Active,,1264.38,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139994,89994,30,F,Married,AL,Truck,2007,677,1701.65,Active,,1701.65,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139995,89995,50,Other,Married,AL,Motorcycle,2006,725,877.38,Active,,877.38,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139996,89996,33,Other,Married,TN,Sedan,2005,530,1823.62,Active,,1823.62,0,0.35,0.6,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139997,89997,47,M,Married,GA,Truck,2016,590,1151.55,Active,,1151.55,0,0.35,0.7,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139998,89998,32,M,Married,SC,SUV,2013,779,1783.08,Active,,1783.08,0,0.2,0.55,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,139999,89999,31,M,Married,SC,Truck,2022,620,1157.16,Active,,1157.16,0,0.2,0.6,12,325.2984690990379,3903.581629188455
2023-12-29,Friday,140000,90000,40,Other,Married,SC,SUV,2008,660,1881.86,Active,,1881.86,0,0.2,0.5,12,325.2984690990379,3903.581629188455
